has_online_delivery,Desserts,Beverages,Snacks,Fast Food,Bakery,Burgers,Ice Cream,Pizzas,Chinese,North Indian,cuisine_count,votes_log,city_tier_1,city_tier_2,price_bucket_High,price_bucket_Low,price_bucket_Luxury,price_bucket_Medium,restaurant_density_High,restaurant_density_Low,restaurant_density_Medium,rating
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0729708828156665,0.210258522052833,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570944338374076,0.6749019944902666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.068917793932485,0.9935415127738976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9324332356952423,-0.6653968915612563,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.433108750509106,1.1534974798884952,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,-0.9695569251558575,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.7
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,1.4924853097478572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.5
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0702688235602122,1.0443416798627745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.43175772088137865,1.1534974798884952,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.068917793932485,1.1333817478643098,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.5
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,0.8402090178443264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,1.4819302480374092,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9324332356952423,1.5701517491880015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.068917793932485,0.7212770875639902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5695933087463486,-0.9956162287089717,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.433108750509106,0.016871955321440563,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.7
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,1.1728815930667376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,1.4711619427037288,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,1.0443416798627745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,0.06462309137377105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5695933087463486,1.4489498685255167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,0.8746073618527217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.7
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5695933087463486,-0.5056558773077074,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,0.2957078001079926,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570944338374076,0.28574631127348243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.3
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9324332356952423,0.6023473778412264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.068917793932485,-1.7423910216514271,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5695933087463486,-1.3936520259270468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0702688235602122,-1.2275499484950583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-1.2630980352721104,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.068917793932485,1.6612748968311681,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.7
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,0.2652468130577722,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.433108750509106,1.5517701151541168,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.7
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.570944338374076,0.7212770875639902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.433108750509106,1.1333817478643098,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,1.6299119741229142,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.3
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,1.3068339227839185,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.068917793932485,0.9662023710801044,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.4
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.05427966107813933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,0.07963460880487269,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,1.1728815930667376,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.43175772088137865,0.5374872053138338,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.43175772088137865,1.81840811022367,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.6
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0702688235602122,-0.8917992719766548,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,0.8746073618527217,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.3
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5695933087463486,0.524797074840798,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9324332356952423,0.4848065418757128,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.23355124203917046,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0702688235602122,1.4924853097478572,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.4
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5695933087463486,-0.23355124203917046,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,-0.352425464870366,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.6
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.3868038346788303,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.3
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.068917793932485,-0.352425464870366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.3
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570944338374076,0.9069197658148181,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9324332356952423,1.4819302480374092,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.3
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.017517508399021615,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,-0.23355124203917046,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.6
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.3201306859621681,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.6
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0729708828156665,-0.2896813027803648,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.433108750509106,0.7212770875639902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,1.5517701151541168,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.068917793932485,-0.750967500025925,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.07365743127361937,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,0.7639383355221068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,0.6749019944902666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,0.16177943652538965,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.3
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0702688235602122,-0.352425464870366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,0.3862526019482236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.05427966107813933,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5695933087463486,-0.26087776660853007,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.570944338374076,1.6299119741229142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,1.2604561379837174,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,0.5437207432468615,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.4
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.43175772088137865,-0.03558171609757622,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.8
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.03558171609757622,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,-0.18277286902510956,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.433108750509106,0.4563756595758918,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,1.2096551633473296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.2
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,1.5879205568534829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.068917793932485,0.9373848163092673,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,0.10844593140257397,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.6
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,0.14893796375712332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0702688235602122,-0.7025996905829576,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.068917793932485,1.1534974798884952,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,1.362992099752878,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5695933087463486,-0.03558171609757622,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,1.276368001410333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.4235533094499012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5695933087463486,0.5854263583742599,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.43175772088137865,-0.3868038346788303,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.068917793932485,-2.1690193488849734,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.9
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.43175772088137865,-0.6936839121608919,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.5
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.43175772088137865,-1.442813459270284,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.43175772088137865,1.8924104981621095,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5695933087463486,-0.6553115558388186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.4
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5695933087463486,0.32452171911680294,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.602748841964004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,0.14893796375712332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5695933087463486,-0.6118789430851016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.4
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0729708828156665,0.210258522052833,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.433108750509106,0.5911265918642906,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.068917793932485,1.1124769961195458,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,0.7212770875639902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,1.2096551633473296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,-0.3201306859621681,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,0.17431879987155185,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,1.1124769961195458,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9324332356952423,0.5183368848219788,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,-0.3201306859621681,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5695933087463486,-0.8555131090428236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.43175772088137865,-0.017517508399021615,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.7
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5695933087463486,0.13577946404708138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,-0.09376633249647051,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.43175772088137865,1.8671442184315596,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9324332356952423,-0.7474630577263011,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.7
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,-0.11466370709597222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,-0.3868038346788303,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.7
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5695933087463486,-0.352425464870366,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,-1.2539862962349573,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,-0.15908955306369255,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.3
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.570944338374076,0.6749019944902666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0702688235602122,-4.548351275721192e-05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.5
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,0.12228788695294104,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.433108750509106,0.8034367165364773,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43175772088137865,0.8034367165364773,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,0.06462309137377105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.4
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9324332356952423,0.5679505141994073,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5695933087463486,0.5183368848219788,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.4
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.43175772088137865,-0.4235533094499012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.8
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5695933087463486,-0.13641391974693565,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.4
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.068917793932485,0.12228788695294104,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068917793932485,-0.03558171609757622,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.3
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570944338374076,0.6241042498897668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.2
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0702688235602122,-0.9759532869577601,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.2
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068917793932485,-1.5143568466842523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.2
